title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
Citrus Pomegranate Champagne Smash,{'minutes': '5'},-,{'minutes': '5'},"['fresh mint leaves', 'pomegranate juice', 'juice from 1/2 a blood orange or regular orange', 'Cointreau', 'ginger beer', 'champagne or Prosecco, chilled, for topping', 'pomegranate arils and orange slices, for serving', 'fresh mint leaves', 'pomegranate juice', 'juice from 2 blood oranges or 2 regular oranges', 'Cointreau', 'ginger beer, chilled', 'champagne, chilled', 'pomegranate arils and orange slices, for serving']","{'fresh mint leaves': '1', 'pomegranate juice': '1', 'juice from 1/2 a blood orange or regular orange': 'seasoning', 'Cointreau': '1', 'ginger beer': '2', 'champagne or Prosecco, chilled, for topping': 'seasoning', 'pomegranate arils and orange slices, for serving': 'seasoning', 'juice from 2 blood oranges or 2 regular oranges': 'seasoning', 'ginger beer, chilled': '2', 'champagne, chilled': '1'}","['1. In a cocktail shaker or glass jar, combine the mint, pomegranate juice, orange juice, and Cointreau. Fill with ice and shake 1 minute to infuse the drink.', '2. Strain into champagne or wine glass filled with ice. Add the ginger beer and top with the champagne. Serve with pomegranate arils, orange slices, and mint. Drink and enjoy!']",833 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/12/Citrus-Pomegranate-Champagne-Twist-1-700x1050.jpg,drink
Creamy Coconut White Russian,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'cinnamon sticks', 'vanilla extract', 'vodka', 'coconut rum', 'Kahlua', 'vanilla syrup', 'canned full fat coconut milk or cream']","{'honey': '1/4', 'cinnamon sticks': '2', 'vanilla extract': '1', 'vodka': '1 1/2', 'coconut rum': '1/2', 'Kahlua': '1 1/2', 'vanilla syrup': '1-2', 'canned full fat coconut milk or cream': '1-2'}","['1. To make the vanilla syrup. In a medium pot, combine 1/2 cup water, the honey, and cinnamon. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla extract. Let cool. Keep in the fridge for up to 2 weeks.', '2. To make the Russian. Fill a glass with ice. Add the vodka, coconut rum, Kahlua, and vanilla syrup. Stir gently. Add the heavy cream and stir to combine. Garnish with cinnamon, if desired.']",793 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/12/Creamy-Coconut-White-Russian-1-700x1050.jpg,drink
The Sweet and Spicy Cheermeister Cocktail,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'fresh ginger sliced', 'jalapeño sliced, to your taste', 'salted chili sugar, for the rim', 'tequila', 'mezcal', 'juice from 1/2 lemon', 'pomegranate or cranberry juice', 'sparkling water, for topping', 'honey', 'fresh ginger, sliced', 'jalapeño, sliced, to your taste', 'salted chili sugar, for the rim', 'tequila', 'mezcal', 'lemon juice', 'pomegranate or cranberry juice', 'sparkling water']","{'honey': '3/4', 'fresh ginger sliced': '1', 'jalapeño sliced, to your taste': '1-2', 'salted chili sugar, for the rim': 'seasoning', 'tequila': '1 1/2', 'mezcal': '1/2', 'juice from 1/2 lemon': 'seasoning', 'pomegranate or cranberry juice': '2', 'sparkling water, for topping': 'seasoning', 'fresh ginger, sliced': '2', 'jalapeño, sliced, to your taste': '2-3', 'lemon juice': '1', 'sparkling water': '4'}","['1. To make the ginger syrup. In a medium pot, bring 1/2 cup water, the honey, ginger, and the jalapeños to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Let cool. This syrup makes enough for about 6 drinks.', '2. On a shallow plate, combine the salt, sugar, and chili powder. Rim your glass, then fill with ice.', '3. In a cocktail shaker, combine 2-3 tablespoons ginger syrup, the tequila, mezcal, lemon juice, and pomegranate juice. Add ice and shake. Strain into a glass filled with ice. Top with sparkling water and garnish as desired. Enjoy!']",852 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/12/The-Sweet-and-Spicy-Cheermeister-Cocktail-1-700x1050.jpg,drink
Pomegranate Champagne Mule,{'minutes': '5'},-,{'minutes': '5'},"['pomegranate juice', 'juice from half of a lime', 'juice from 1/4 of a small grapefruit, plus grapefruit slices for serving', 'vodka', 'fresh grated ginger', 'ginger beer', 'champagne, chilled, for topping', 'pomegranate arils and sugared rosemary, for serving', 'pomegranate juice', 'juice of 2 limes', 'juice of 1 small grapefruit', 'vodka', 'grated ginger', 'ginger beers', 'champagne, chilled', 'pomegranate arils and sugared rosemary, for serving']","{'pomegranate juice': '1 1/3', 'juice from half of a lime': 'seasoning', 'juice from 1/4 of a small grapefruit, plus grapefruit slices for serving': 'seasoning', 'vodka': '1 1/2', 'fresh grated ginger': '1', 'ginger beer': '2', 'champagne, chilled, for topping': 'seasoning', 'pomegranate arils and sugared rosemary, for serving': 'seasoning', 'juice of 2 limes': 'seasoning', 'juice of 1 small grapefruit': 'seasoning', 'grated ginger': '1-2', 'ginger beers': '2', 'champagne, chilled': '1'}","['1. In a cocktail shaker or glass jar, combine pomegranate juice, lime juice, grapefruit juice, vodka, and ginger. Fill with ice and shake 1 minute to infuse the drink.', '2. Strain into a Moscow Mule mug, champagne, or wine glass filled with ice. Add the ginger beer and top with the champagne. Serve with sugared rosemary, a grapefruit wedge, and pomegranate arils. Drink and enjoy!']",955 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/11/Pomegranate-Champagne-Mule-1-700x1050.jpg,drink
Vanilla Espresso Martini,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'vanilla bean', 'vanilla sugar, for rim', 'vodka', 'Kahlúa', 'espresso']","{'honey': '1/4', 'vanilla bean': '1', 'vanilla sugar, for rim': 'seasoning', 'vodka': '1 1/2', 'Kahlúa': '1 1/2', 'espresso': '1'}","['1. To make the vanilla honey syrup. In a medium pot, bring 1/4 cup water, the honey, and vanilla to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Let cool. This syrup makes enough for about 6 drinks.', '2. If desired, rim your glass with vanilla sugar.', '3. In a cocktail shaker, combine 2-3 teaspoons honey syrup, vodka, Kahlua, and espresso. Add ice and shake vigorously for 1 minute. Strain into the prepared glass. Garnish with a couple of coffee beans, if desired.']",724 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/11/Vanilla-Espresso-Martini-1-700x1050.jpg,drink
Spiced Honey Bourbon Old Fashioned,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey', 'fresh rosemary, plus more for serving', 'cinnamon sticks', 'cardamom pods', 'fresh ginger, sliced', 'zest of 1 orange', 'vanilla extract', 'bourbon', 'lemon juice', 'orange or clementine juice', 'orange bitters', 'spiced honey syrup', 'honey', 'fresh rosemary, plus more for serving', 'cinnamon sticks', 'cardamom pods', 'fresh ginger, sliced', 'zest of 1 orange', 'vanilla extract', 'bourbon', 'lemon juice', 'clementine or orange  juice', 'orange bitters', 'spiced honey syrup', 'blood orange or regular orange, sliced or regular orange, sliced']","{'honey': '1/2', 'fresh rosemary, plus more for serving': '2', 'cinnamon sticks': '2', 'cardamom pods': '1', 'fresh ginger, sliced': '1', 'zest of 1 orange': 'seasoning', 'vanilla extract': '1', 'bourbon': '8', 'lemon juice': '4', 'orange or clementine juice': '1', 'orange bitters': '3-4', 'spiced honey syrup': '3-4', 'clementine or orange  juice': '4', 'blood orange or regular orange, sliced or regular orange, sliced': '1'}","['1. To make the spiced honey syrup. In a medium pot, bring 1/2 cup water, the honey, rosemary, cinnamon, cardamom, and ginger to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Stir in the orange zest and vanilla. Let cool. This syrup makes enough for about 6 drinks.', '2. In a cocktail shaker, combine 2-3 tablespoons honey syrup, the bourbon, lemon juice, orange juice, and orange bitters. Add ice and shake. Strain into a glass. Garnish with an orange slice and rosemary, if desired.']",1616 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/11/Spiced-Honey-Bourbon-Old-Fashioned-1-700x1050.jpg,drink
Ginger Apple Moscow Mule,{'minutes': '5'},-,{'minutes': '5'},"['vodka', 'juice from 1/2 of a lime', 'apple cider', 'apple butter', 'fresh grated ginger', 'ginger beer, for topping', 'pomegranate arils and cinnamon sticks, for serving', 'vodka', 'juice of 2 limes', 'apple cider', 'apple butter', 'fresh ginger, grated', 'ginger beer, for topping']","{'vodka': '1', 'juice from 1/2 of a lime': 'seasoning', 'apple cider': '1 1/3', 'apple butter': '1/4', 'fresh grated ginger': '1-2', 'ginger beer, for topping': '1-2', 'pomegranate arils and cinnamon sticks, for serving': 'seasoning', 'juice of 2 limes': 'seasoning', 'fresh ginger, grated': '1'}","['1. Fill a cocktail glass with ice.', '2. Combine the vodka, lime juice, apple cider, apple butter, and ginger in a cocktail shaker. Fill with ice and shake until combined, about 1 minute. Strain into your prepared glass. Top with ginger beer and garnish with apple slices, pomegranate arils, and cinnamon sticks.']",471 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/10/Ginger-Apple-Moscow-Mule-1-700x1050.jpg,drink
Nightmare on Bourbon Street,{'minutes': '5'},-,{'minutes': '5'},"['cinnamon sugar, for rim', 'bourbon', 'fresh lemon juice', 'apple cider', 'real maple syrup', 'fresh grated ginger', 'ground cinnamon', 'sparkling hard Honeycrisp apple cider', 'cinnamon sticks, rosemary, and apple slices, for serving', 'bourbon', 'apple cider', 'lemon juice', 'real maple syrup', 'fresh ginger, grated', 'cinnamon', 'sparkling hard honeycrisp apple cider', 'apple, thinly sliced', 'cinnamon sticks and rosemary sprigs, for serving']","{'cinnamon sugar, for rim': 'seasoning', 'bourbon': '1 1/2', 'fresh lemon juice': '1', 'apple cider': '2', 'real maple syrup': '1/4-1/3', 'fresh grated ginger': '1', 'ground cinnamon': '1/8', 'sparkling hard Honeycrisp apple cider': '5', 'cinnamon sticks, rosemary, and apple slices, for serving': 'seasoning', 'lemon juice': '1/2', 'fresh ginger, grated': '1', 'cinnamon': '1/2', 'sparkling hard honeycrisp apple cider': '2-3', 'apple, thinly sliced': '1', 'cinnamon sticks and rosemary sprigs, for serving': 'seasoning'}","['1. Rim a cocktail glass with cinnamon sugar. Fill with ice.', '2. In a cocktail shaker, combine the bourbon, cider, lemon juice, maple syrup, ginger, and cinnamon, shake to combine. Strain into the prepared glass. Top with hard cider. Serve with cinnamon sticks, rosemary, and apple slices, if desired.']",366 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/10/Nightmare-on-Bourbon-Street-1-700x1050.jpg,drink
Summer Bellinis 3 Ways,{'minutes': '15'},-,{'minutes': '15'},"['fresh or frozen blackberries', ""Florida's Natural® Brand Orange Juice"", 'champagne, chilled', 'fresh thyme sprigs, for serving', 'fresh or frozen peach slices', ""Florida's Natural® Brand Orange Juice"", 'champagne, chilled', 'raspberries, for serving', 'fresh or frozen strawberries', 'dried lavender', ""Florida's Natural® Brand Orange Juice"", 'champagne, chilled']","{'fresh or frozen blackberries': '2', ""Florida's Natural® Brand Orange Juice"": '1/3', 'champagne, chilled': '1', 'fresh thyme sprigs, for serving': 'seasoning', 'fresh or frozen peach slices': '2', 'raspberries, for serving': 'seasoning', 'fresh or frozen strawberries': '2', 'dried lavender': '1'}","[""1.  In a blender, combine the blackberries and Florida's Natural® Brand Orange Juice. Blend until smooth. Strain through a fine mesh sieve, discard the solids."", '2. Add 2-3 tablespoons puree to wine or champagne glasses. Top off with champagne and add a sprig of thyme. Drink and enjoy!']",377 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2020/08/Summer-Bellinis-3-Ways-1-700x1050.jpg,drink
Salted Spicy Watermelon Margarita Popsicles,{'minutes': '10'},-,"{'hours': '4', 'minutes': '10'}","['cubed watermelon', 'jalapeño, halved and seeded, if desired', 'granulated sugar, using more or less to your taste', 'tequila', 'Cointreau (orange liquor)', 'lime juice, plus 1 tablespoon lime zest', 'kiwi, peeled and chopped', 'Persian cucumbers, peeled and chopped', 'flaky sea salt, for sprinkling']","{'cubed watermelon': '4', 'jalapeño, halved and seeded, if desired': '1', 'granulated sugar, using more or less to your taste': '2-6', 'tequila': '1/3', 'Cointreau (orange liquor)': '2', 'lime juice, plus 1 tablespoon lime zest': '1/2', 'kiwi, peeled and chopped': '4', 'Persian cucumbers, peeled and chopped': '2', 'flaky sea salt, for sprinkling': 'seasoning'}","['1. In a blender, blend the watermelon, jalapeño, and sugar. Strain through a fine-mesh sieve into a pitcher.\xa0Add the tequila, Cointreau, and 1/2 cup lime juice + lime zest, stirring to combine.\xa0Pour the mixture among 6 popsicle molds or Dixie cups. Freeze one hour.', '2. Rinse the blender out and blend the kiwi, cucumbers, 2 tablespoons lime juice, and 1 tablespoon tequila, blend until smooth. Pour the kiwi over the watermelon layer, filling the molds to the top. Insert popsicles sticks. Freeze until firm, at least 4 hours.', '3. Serve with lime wedges and salt...and maybe even a margarita too!']",119 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2020/06/Salted-Spicy-Watermelon-Margarita-Popsicles-1-700x1050.jpg,drink
Smoky Watermelon Lemon Margarita,{'minutes': '10'},-,{'minutes': '10'},"['cubed watermelon', 'mezcal or silver tequila', 'Cointreau', 'juice from 1/2 lemon', 'fresh basil and or mint leaves, torn', 'jalapeño slices', 'sparkling water, for topping', 'flaky sea salt', 'chipotle chili powder', 'granulated sugar', 'zest from 1 lemon', 'cubed watermelon', 'mezcal or silver tequila', 'Cointreau', 'juice from 2 lemons', 'fresh basil and or mint leaves, torn', 'jalapeño, sliced', 'sparkling water, for topping', 'flaky sea salt', 'chipotle chili powder', 'granulated sugar', 'zest from 1 lemon']","{'cubed watermelon': '4', 'mezcal or silver tequila': '8', 'Cointreau': '4', 'juice from 1/2 lemon': 'seasoning', 'fresh basil and or mint leaves, torn': '1/4', 'jalapeño slices': '1-2', 'sparkling water, for topping': '3-4', 'flaky sea salt': '1/4', 'chipotle chili powder': '1', 'granulated sugar': '1', 'zest from 1 lemon': 'seasoning', 'juice from 2 lemons': 'seasoning', 'jalapeño, sliced': '1'}","['1. To make the watermelon juice, blend 2 cups cubed watermelon in a blender. Strain through a fine-mesh sieve into a pitcher.\xa0Store in the fridge for up to 5 days.', '2. To make the chili salt. Combine all the ingredients on a shallow plate. Rim your glass in salt.', '3. In a cocktail shaker or glass jar, add 1/4 cup watermelon juice, Mezcal, Cointreau, lemon juice, mint/basil, and jalapeño slices. Fill with ice and shake until combined, about 1 minute. The longer you shake, the spicier it will be.', '4. Strain into your prepared glass. Top with sparkling water, if desired. Garnish as desired with a watermelon wedge and fresh herbs. Enjoy!']",379 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/06/Smoky-Watermelon-Lemon-Margarita-1-700x1050.jpg,drink
Garden Cherry Bourbon Smash,{'minutes': '5'},-,{'minutes': '5'},"['fresh or frozen cherries, pitted', 'basil leaves, plus a sprig for serving', 'fresh thyme leaves', 'juice from half of a lemon', 'bourbon', 'Cointreau', 'white wine vinegar, using to your taste', 'ginger beer, for topping', 'granulated sugar', 'fresh grated ginger', 'fresh chopped thyme', 'fresh or frozen cherries, plus more for serving', 'fresh basil leaves', 'juice from 2 lemons', 'bourbon', 'Cointreau', 'white wine vinegar, using to your taste', 'ginger beers, for topping', 'granulated sugar', 'fresh grated ginger', 'fresh chopped thyme']","{'fresh or frozen cherries, pitted': '6', 'basil leaves, plus a sprig for serving': '4', 'fresh thyme leaves': '1', 'juice from half of a lemon': 'seasoning', 'bourbon': '6', 'Cointreau': '4', 'white wine vinegar, using to your taste': '3-4', 'ginger beer, for topping': 'seasoning', 'granulated sugar': '2', 'fresh grated ginger': '2', 'fresh chopped thyme': '2', 'fresh or frozen cherries, plus more for serving': '1/2', 'fresh basil leaves': '3/4', 'juice from 2 lemons': 'seasoning', 'ginger beers, for topping': '3-4'}","['1. To make the ginger sugar. Combine the sugar, ginger, and thyme on a shallow plate. Rim your glasses in sugar, then fill with ice.', '2. In a cocktail shaker or glass jar, muddle the cherries, basil, thyme, and lemon juice, squashing everything to release the juices. Add the bourbon, Cointreau, and vinegar. Fill with ice and shake until combined.', '2. Strain into prepared glasses. Top off with ginger beer, then gently stir to combine. Finish with basil and a cherry on top. Enjoy.']",355 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2020/06/Garden-Cherry-Bourbon-Smash-1-700x1050.jpg,drink
Spicy Gingered Mango Margarita,{'minutes': '5'},-,{'minutes': '5'},"['100% mango juice', 'fresh or frozen mango chunks', 'roughly chopped ginger', 'silver tequila', 'jalapeño slices', 'juice of 1/2 a lime', 'sparkling water, for topping', 'kosher or margarita salt', 'chipotle chili powder', '100% mango juice', 'fresh or frozen mango chunks', 'roughly chopped ginger', 'silver tequila', 'jalapeño slices', 'juice of 3 limes', 'sparkling water']","{'100% mango juice': '1 1/3', 'fresh or frozen mango chunks': '1', 'roughly chopped ginger': '2', 'silver tequila': '1', 'jalapeño slices': '4', 'juice of 1/2 a lime': 'seasoning', 'sparkling water, for topping': 'seasoning', 'kosher or margarita salt': '1/4', 'chipotle chili powder': '1', 'juice of 3 limes': 'seasoning', 'sparkling water': 'seasoning'}","['1. To make the chipotle chili salt. Combine the salt and chili powder in a shallow bowl.', '2. Run a lime wedge around the rim of your glass and coat in chili salt.', '3. Combine the mango juice, mango chunks, and ginger in a cocktail shaker. Muddle the mango and ginger together until the mango is mashed. Add the tequila, lime juice, and jalapeños. Fill with ice and shake until combined. Strain into your prepared glass. Top with sparkling water, if desired. Serve with limes. Drink!', '4. To make a frozen margarita, combine the mango juice, mango chunks, ginger,\xa0tequila, jalapeños, and lime juice, in a cocktail shaker. Muddle together until everything is mashed down. Shake to combine. Strain the mix into a a blender. Fill with ice and blend. Pour your prepared glass. Top with sparkling water, if desired. Serve with limes. Drink!']",359 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2018/04/Spicy-Gingered-Mango-Margarita-1-700x1050.jpg,drink
Minted Orange and Strawberry Coolers,{'minutes': '10'},-,{'minutes': '10'},"['fresh sliced strawberries', 'fresh mint leaves', ""Florida's Natural® Brand Orange Juice"", 'lemons, the juice from', 'fresh rose petals', 'vodka', 'sparkling water, for topping']","{'fresh sliced strawberries': '2 1/2', 'fresh mint leaves': '1/4', ""Florida's Natural® Brand Orange Juice"": '4', 'lemons, the juice from': '2', 'fresh rose petals': '1', 'vodka': '1', 'sparkling water, for topping': 'seasoning'}","['1. In a bowl, combine 2 cups strawberries and mint leaves.\xa0Using a muddler (or even the end of a rolling pin), gently push the strawberries down until they release their juices and become mashed. Strain the mix into a large pitcher. Add the orange juice, lemon juice, and vodka, if using. Stir in the rose petals and remaining 1/2 cup sliced strawberries. Serve or chill until ready to serve.', '2. To serve, pour over ice and top with sparkling water. Garnish as desired with fresh mint, strawberries, and rose petals. Enjoy!']",208 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2018/03/Minted-Orange-and-Strawberry-Coolers-1-700x1050.jpg,drink
Rose and Ginger Paloma,{'minutes': '5'},-,{'minutes': '5'},"['fresh grapefruit juice', 'silver tequila', 'fresh lime juice', 'rose water', 'gingerbeer, for topping']","{'fresh grapefruit juice': '1/4', 'silver tequila': '2', 'fresh lime juice': '1', 'rose water': '1-2', 'gingerbeer, for topping': 'seasoning'}","['1. Fill your glass halfway with ice. Add the grapefruit juice, tequila, lime juice, and rose water. Stir to combine and then top with ginger beer. Garnish with fresh roses. enjoy!']",282 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2018/02/Rose-and-Ginger-Paloma-1-700x1050.jpg,drink
Pineapple Margarita Sparklers,{'minutes': '10'},-,{'minutes': '10'},"['fresh pineapple chunks', 'fresh lime juice', 'fresh lemon juice', 'silver tequila', 'Grand Marnier', 'champagne', 'fresh mint, for serving', 'kosher or margarita salt', 'chipotle chili powder']","{'fresh pineapple chunks': '1', 'fresh lime juice': '1', 'fresh lemon juice': '1/4', 'silver tequila': '1', 'Grand Marnier': '1/2', 'champagne': '1', 'fresh mint, for serving': 'seasoning', 'kosher or margarita salt': '1/4', 'chipotle chili powder': '1'}","['1. In a blender, combine the pineapple, lime juice, and lemon juice and pulse to combine. Strain into a pitcher. Add the tequila and\xa0Grand Marnier. Chill until ready to serve.', '2. Just before serving, add the champagne. Rim glasses with chili salt and divide the margaritas among glasses. Top with fresh or grilled pineapple slices and mint. Enjoy!']",228 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/12/Pineapple-Margarita-Sparkler-3-700x1050.jpg,drink
Rudolph's Rockin' Pomegranate Jingle Juice Punch,{'minutes': '10'},-,{'minutes': '10'},"['pomegranate juice', 'Grand Marnier', 'fresh lime juice', 'sparkling wine or champagne', 'ginger beer', 'arils from 1 pomegranate', 'sugared cranberries and fresh mint, for serving']","{'pomegranate juice': '1', 'Grand Marnier': '1/2', 'fresh lime juice': '1/3', 'sparkling wine or champagne': '1', 'ginger beer': '1', 'arils from 1 pomegranate': 'seasoning', 'sugared cranberries and fresh mint, for serving': 'seasoning'}","['1. In a large pitcher, combine the pomegranate juice,\xa0Grand Marnier, and lime juice. Chill until ready to serve.', '2. When ready to serve, add the champagne, ginger beer, and pomegranate arils. Pour among glasses and garnish with sugared cranberries and mint.']",174 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/12/Rudolphs-Rockin-Pomegranate-Jingle-Juice-Punch-1-700x1050.jpg,drink
Buddy the Elf Cocktail,{'minutes': '10'},-,{'minutes': '10'},"['vodka', 'Kahlúa, or more to taste', 'maple syrup', 'vanilla extract', 'molasses', 'ground cinnamon', 'ginger', 'heavy cream, whole milk, or sweetened condensed milk', 'chocolate syrup, for topping', 'whipped cream, candy canes, candies, and gingerbread cookies, for serving']","{'vodka': '4', 'Kahlúa, or more to taste': '2', 'maple syrup': '3', 'vanilla extract': '2', 'molasses': '3', 'ground cinnamon': '1/4', 'ginger': '1/8', 'heavy cream, whole milk, or sweetened condensed milk': '1/2', 'chocolate syrup, for topping': 'seasoning', 'whipped cream, candy canes, candies, and gingerbread cookies, for serving': 'seasoning'}","['1. In a cocktail shaker combine the vodka, Kahlúa, maple syrup, vanilla, molasses, cinnamon, and ginger. Shake until well combined. Add ice and shake again. Strain into 4 glasses. Top off each glass with heavy cream, whole milk or sweetened condensed milk. Dollop with whipped cream and garnish as desired. DRINK!']",396 kcal,4,https://www.halfbakedharvest.com/wp-content/uploads/2017/12/Buddy-the-Elf-Cocktail-1-700x1050.jpg,drink
Holiday Gifting: Homemade Simple Syrups,{'minutes': '5'},{'minutes': '10'},{'minutes': '15'},"['pomegranate juice', 'granulated sugar or honey', 'fresh ginger', 'water', 'granulated sugar', 'cinnamon sticks', 'crushed cardamon pods', 'vanilla bean, split', 'of crushed pink or black peppercorns', 'water', 'chai tea bags', 'honey', 'vanilla extract', 'water', 'granulated sugar or honey', 'fresh cranberries', 'sprigs fresh thyme', 'orange slices']","{'pomegranate juice': '2', 'granulated sugar or honey': '1 1/2', 'fresh ginger': '2', 'water': '2', 'granulated sugar': '1 1/2', 'cinnamon sticks': '2', 'crushed cardamon pods': '2', 'vanilla bean, split': '1', 'of crushed pink or black peppercorns': 'seasoning', 'chai tea bags': '8', 'honey': '1 1/2', 'vanilla extract': '2', 'fresh cranberries': '2', 'sprigs fresh thyme': '2', 'orange slices': '4'}","['1. In a medium pot, bring the pomegranate juice, honey (or sugar), and ginger to a boil over high heat. Once boiling simmer 1-2 minutes and then remove from the heat. Let cool completely. Strain out the ginger. Transfer to glass jar. Store in the fridge for up to 1 month.']",1336 kcal,4,https://www.halfbakedharvest.com/wp-content/uploads/2017/12/Holiday-Gifting-Homemade-Simple-Syrups-1-700x1050.jpg,drink
Naughty and Nice Cinnamon Bourbon Toddy,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['water', 'honey', 'small cinnamon stick, plus more for serving', 'orange slices, plus more for serving', 'bourbon, depending on your taste', 'lemon juice', 'water', 'honey', 'cinnamon sticks, plus more for serving', 'orange slices, plus more for serving', '(3/4-1 cup) bourbon, depending on your taste', 'juice from 1 lemon']","{'water': '2', 'honey': '1/4', 'small cinnamon stick, plus more for serving': '1', 'orange slices, plus more for serving': '2', 'bourbon, depending on your taste': '1-2', 'lemon juice': '2', 'cinnamon sticks, plus more for serving': '2', '(3/4-1 cup) bourbon, depending on your taste': '6-8', 'juice from 1 lemon': 'seasoning'}","['1. In a small saucepan, bring the water, honey,  cinnamon, and orange slices to a boil. Boil 2 minutes, remove from the heat, and let sit 5 minutes. Stir in the bourbon and lemon juice.', '2. Pour the toddy into a glass. Garnish with an orange slice and cinnamon stick. Enjoy!']",311 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/12/Naughty-and-Nice-Cinnamon-Toddy-1-700x1050.jpg,drink
Vanilla Chai Tea White Russian,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['chai tea bags', 'honey', 'vanilla extract', 'vodka', 'Kahlua', 'chai tea syrup', 'heavy cream', 'cinnamon sticks and star anise, for garnish']","{'chai tea bags': '4', 'honey': '1/3', 'vanilla extract': '1', 'vodka': '2', 'Kahlua': '1 1/2', 'chai tea syrup': '1-2', 'heavy cream': '1-2', 'cinnamon sticks and star anise, for garnish': 'seasoning'}","['1. In a medium pot, bring 1 cup water to a boil. Remove from the heat, add the chai tea bags, cover and steep 10-15 minutes. Remove the tea bags and add the honey. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla. Let cool. Keep in the fridge for up to 2 weeks.']",934 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/11/Vanilla-Chai-Tea-White-Russian-1-700x1050.jpg,drink
Spiced Persimmon Bourbon Old Fashioned,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['ripe fuyu persimmons, chopped', 'real maple syrup', 'cinnamon stick, plus more for serving', 'bourbon', 'lemon juice', 'clementine', 'orange bitters', 'persimmon puree', 'sparkling water, for topping', 'star anise, for serving']","{'ripe fuyu persimmons, chopped': '2', 'real maple syrup': '1/2', 'cinnamon stick, plus more for serving': '1', 'bourbon': '2', 'lemon juice': '1', 'clementine': '1', 'orange bitters': '1', 'persimmon puree': '1-2', 'sparkling water, for topping': 'seasoning', 'star anise, for serving': 'seasoning'}","['1. In a small pot, combine the persimmons, maple, 1/2 cup water, and 1 cinnamon stick. Set over medium heat and bring to a boil. Cook 5-8 minutes or until the persimmons are mushy and have released their juices. Remove from the heat. Remove the cinnamon stick and puree the mix. Let cool. The puree will keep for 1 week in the fridge.']",714 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/11/Spiced-Persimmon-Bourbon-Old-Fashioned-6-700x1050.jpg,drink
